1,2,3,4,5
0.9762700785464951,4.30378732744839,1.0,0.8976636599379368,-1.5269040132219054
2.917882261333123,-1.2482557747461502,1.0,9.273255210020587,-2.3311696234844455
5.834500761653292,0.5778983950580887,1.0,8.51193276585322,-8.579278836042262
-8.257414005969185,-9.595632051193485,1.0,5.563135018997009,7.400242964936382
9.572366844655281,5.983171284334471,0.0,5.610583525729108,-7.634511482621336
2.798420426550477,-7.132934251819072,1.0,0.43696643500143395,-1.7067612001895291
-4.70888775790746,5.484673788684333,0.0,1.3686789773729693,-9.624203991272896
2.352709941517542,2.2419144544484286,1.0,8.874961570292484,3.636405982069668
-2.80984198852428,-1.259360924013171,1.0,-8.795490567414603,3.335334308913353
3.412757392363188,-5.792348778523182,0.0,-3.691432981516323,-2.725784581147548
1.4039354083575937,-1.2279697307535926,1.0,-7.959103785039439,-5.822464878103306
-6.773809642300074,3.0621665093079677,0.0,-0.6737845428738751,-5.111488159967945
-6.820608327089605,-7.792497176713898,1.0,-7.236340973027724,-6.06835276639893
-2.6254965867807183,6.419864596958703,0.0,6.758898149976076,-8.078031842120739
9.529189300267916,-0.6269759670459685,1.0,2.0969103949009202,4.785271587966033
-9.216244154913586,-4.343860748471808,0.0,-4.077196049557101,-7.625445620915119
-3.6403364121204795,-1.7147401097066002,0.0,3.849442387400398,1.3320290841315021
-4.692210181211092,0.4649610693339934,0.0,1.5189299111235854,8.585923951524283
-3.628620950973527,3.3482075992736338,0.0,4.32654408237131,-4.211878141055978
-6.336172759857663,1.7302586962016626,0.0,6.578800584347263,-9.906090476149059
3.556330735924602,-4.599840536156703,1.0,9.243770902348764,-5.02493712960084
1.5231466883567375,1.8408386254367812,1.0,-5.538367347187634,9.054980230339702
-1.0574924276474533,6.928173449422555,1.0,-4.051260982897327,6.275956394049544
-2.0698851830603076,7.622063942223232,1.0,7.634707237097057,3.850631801555318
4.50508559639281,0.026487638534044677,1.0,2.8798039845927477,-1.522899028836406
2.1278642825584875,-9.61613603381333,0.0,3.2034707498537003,-4.198447855791119
2.360308579976831,-1.4246259810846773,0.0,-4.034353480879385,1.399298214025297
1.8174552249634637,1.4865049769915757,1.0,3.0420654000337777,-1.3716312913205204
7.930931917021262,-2.648762599042069,0.0,7.838467100313441,6.123879780921715
4.077771670807326,-7.995462253753978,1.0,4.2848259909822275,9.976940131357331
-7.011033906840125,7.3625211473642835,0.0,2.311191285676884,-7.52360034301117
6.960164586444687,6.146379174500215,1.0,-1.8563340554800067,-8.61666009089724
3.9485754628912737,-0.9291463464386229,1.0,7.327646518572585,9.510430100057718
7.11606684785222,-9.76571831629996,0.0,4.59981124848116,-6.56740645477119
0.4207321240825852,-8.913240233214928,0.0,-9.62956411078772,5.8739540671484125
-5.521506238792398,-3.0929663860619456,1.0,4.088288038470655,-9.363221409373843
-6.706116870041745,2.42956802999527,1.0,-5.2421435725098275,8.684279958495875
2.27931911931792,0.7126560604991656,1.0,4.602440590335393,-3.761100090407963
-2.035578755678163,-5.803125020497557,0.0,8.887447799678672,4.791015900985752
-0.1908238276486589,-5.451707440533536,0.0,-8.839416793522489,-1.3116674888375854
-3.764082360117948,3.9268697763091893,0.0,-6.407926448807304,-9.506425432173376
-8.655007370735028,3.5878554699713465,0.0,0.731584222174444,7.933425860806842
9.806778947934088,-5.662060312030521,1.0,-4.733552465256987,-9.586980010685426
5.167573076722828,-3.599656983550643,0.0,1.766342271072114,6.620969104723809
2.5796368718229736,7.453013108947907,0.0,5.960936678251274,-6.287281113880956
9.055833139438892,3.7497655277563062,0.0,8.947411809778487,4.6171161354031565
-4.921167148099483,-5.73376045265036,1.0,-9.486745638909369,-5.850598491177812
-1.5062906249698749,-2.516600393315489,0.0,-4.447425874105361,1.735686929163375
7.277112118464629,-7.649362880759338,1.0,-7.358637873096933,4.337193623851874
-2.0788059438541246,1.3084262371701794,0.0,-7.103044813132455,-0.23887438702090869
-2.8877452430008876,8.80863890505626,1.0,4.9732723970109465,8.074394794918668
-8.331551291159629,1.0438493984481312,1.0,9.23872757094458,-4.157049464149023
-5.183424401691063,-7.994121154690044,0.0,8.59058633584381,3.398330931818201
5.703058240462756,-4.365397884921018,1.0,-8.720894677580377,-0.2874480813075415
9.549902794888936,7.530104906331815,0.0,9.231403090829971,-5.36596747057591
8.986376448313628,8.827554094129972,1.0,2.608958737335822,7.48575933249894
-4.139594309844066,6.978871106258364,1.0,-9.73526284482201,-3.055329641355609
-7.0371827810367,9.636587796365063,0.0,-0.05217269002674563,2.789450327974471
-2.62830787740765,-7.261994566288021,1.0,-6.20304176194484,0.22637965092912005
-5.513659420505215,-8.043110310119319,1.0,9.458389780462607,9.216693161260004
8.131109984423578,5.480946653972776,0.0,-8.377972200240064,-1.8551765717238524
-5.355317156581146,-7.350247304840341,0.0,4.511887284211575,-9.771450827499379
5.411614970055524,-7.0610670919924985,0.0,-8.207939315227893,3.440956147078289
-5.092655802943105,-1.5892106663980314,1.0,7.211023476575875,4.540885254226566
-4.593441895225707,-7.370344014177448,0.0,-3.9680273103811503,-4.757637015206435
-0.8771886639904061,3.6656267109536085,1.0,-4.329623068356668,-2.40146088199759
-6.376980765261939,5.770910246130374,0.0,3.9399448344997463,5.5739079188220675
